SRR27190676,SRR27190684,SRR27190685,SRR27190700,SRR27190708,SRR27190710
27.740171999999998,17.00001,28.00004,1,20.99998,28.99995
0,5,40,3,5,1
9,10,1,0,10,0
7,5,29.99996,8.9999997,3,4
34,4,3,0,7,15
586.9995301102799,717.0003350000001,844.00039,562.00009,986,715.000458517034
24,2,7.0211,1.00732,1.00001,9
142.17919999999998,246.673513,257.5144840169,146.131,354.8876,205.63579000000001
3100.52074,3921.0993499999995,4280.724730000001,3178.41555,4503.16815,3174.4136851523
137.015,115.2802,188.7386,68.6566,122.3859,137.3108
47.8907,44.8073,93.1591,53.5432,103.001,59.7309
59,58,94.99998000000001,72.99993,88,135
81.9152,15.10863,70.1652,27.44143,39.69,74.4479
737,1275,1296,1319,1328,1236
33.818887235000005,10.2418327391,22.0974394095,13.3360859548,10.42210584284,33.228357935000005
0,0,0,0,0,0
111.28388195443,281.00840019920497,323.61482,188.64699000000002,398.3831,239.34270999999998
6,0,5,0,13.00005,5
328.00006139600004,753.0002371,875.9996,198.9998,633.999922285,567.000026
151.79991,69.1644,74.16327,67.99993,124.62964089089999,155.99997
0,0,0,0,0,0
5052.000900000002,9104.003102171127,7650.99942,4203.002433132201,10728.99722,7411.99648
881.8217799999999,1559.1685299999997,978.15828,1365.6177113833999,1354.5784099999998,885.0734199999999
96,89.99998,104.99999,136.99995,136,143.00016
50,67,110,54,103,98
32.5247,87.99996999999999,77.99799999999999,171.35071,59.000018,15.175748
36.00005,76,38.999970000000005,56.99997,83,47
5.000004124999999,9.999996986,14.000000649086,8,15,18
7,13.00002,17.999964,8,25.00002,35.00002
294.38254687000006,484.9680270134599,598.6284125930999,340.48401544293995,411.248941886,382.1915906429999
16,7.0202100000000005,48.1641954811,9.015830000000001,18.826493,23.0077
0,1.01557,0,1,0,0
0,0,0,0,0,7
35,35.000009999999996,59.99997,12,13.999960000000002,53.999987999999995
15.3022,46,120.27201,28,76.000086905716,99.70590999999999
383.00079999999997,613,482.9999,436.99965,737.9998400000002,341.00016
1814.8352,2289.05460648418,3628.4665800000002,2135.63915,3700.95815,2411.17961
16.106099999999998,30.86066,57.935,25.595869999999998,34.179939999999995,35.446979999999996
0,11,4,3,4,0
51.3142,82.5338,64.9303,68.5063,84.3451,63.0864
963.535,1936.002,1952.002,1664.99839,2122.999,1259.94
1,0,0,0,5,2
0,0,0,0,0,0
4,5,5,1.69347,6,13.78724
6.03604,1.999998,14.999957,0,8,26.000027
148.69466,83.15126000000001,222.46276999999998,121.06053999999999,128.64513,183.17490001532352
90.99996,21,64.00002,9,78.2406800552874,62.0000203336
158.00025,341.99958,364,321,271.00023,450.00049
384.00030000000004,455.00030000000004,782.9996900000001,334.4395,412.0001,520.0003
4,0,7,0,5,2
0,0,0,0,0,0
21.4515,24.32797,65.52788000000001,38.64619,43.420829999999995,24.482329999999997
110.44614,76.91450999999999,118.32606100000002,71.53729,92.56639,137.19814
994.1185500000001,888.50376000000006,1093.8332300000002,785.7400690292699,1347.817961611689,563.448500708364
15,3,24.4449,7,13.0891,25.066
44.377,12.86914,11,8.68802,13.03572,38.214839999999995
28,59,161.99960000000002,17,26,53.999979999999994
9.71309,6.60338,5.70044,3.75719,13.628404,20.8833
13.53454,4.375534,6.14707,1,3.11409,1.00008
0,2,8,2,0,0
300.784,506.50098,800.695,292.895,547.25731,543.41917
0,1,0,0,0,1
27,35.21976,108.00047000000001,63.00003,89.99996999999999,81.99998
69.3490000116168,54.54412000000001,75.66706,100.35704000000001,90.73042000000001,71.23709
115.070808413547,169.92108000000002,207.138308,101.6472,159.9111,193.07998800000001
358.2101,389.40828121000004,768.2291720000001,440.569303240057,531.170630197135,546.1780501222618
226.46554117299996,326.5399844326,787.09033,318.53751004360004,268.476819,297.664916159
0,3,11,7,0,1
1463.99903,3786.9956249118895,1609.0004815,1523.9999194,2488.0002399999994,1995.678011273056
0,0,0,0,0,0
0,0,0,0,0,0
15,158,71.00000077169999,438.99965999999995,56.000029999999995,21.413908
493.037640378469,553.0007303,779.038372250769,528.20094122202,968.0314968999999,635.3370252356133
1888.0006394370002,2222.000879444,3452.99742821369,1882.0001472636297,2621.9991000000005,2456.9996716999995
130.00004,330.72604900000005,90.000046,136.00009,158.00012,200.02891999999997
33.029204,74.00004,179.6919,61.00004,129.852858,96.67545
15.008939999999999,36,38.00003,18.99998,16.00005045,14.01297
223.77822980000002,2488.5124449000004,607.6171042393266,2612.0002131301962,459.99889547118323,492.53151
25.02958,37.64495,27.0884,68,44.09928,65.4094
0,1,0,7,34.00005,0
100.4937,98.86129000000001,99.798867,36.027029999999996,125.53909999999999,165.26412
402.7651,648.10279,779.26545,1018.7716899999999,869.0030599999998,700.1584899999999
11,8.59689,22.57777,4,5.60487,4.61829
26.999950000000002,290.00030000000004,103,89.9999932,124.99980000000001,40.00003
5.999997060999999,6.000000309,13.999999301,24.000016109999997,2.9999960513999997,26.000018169999997
26.00003,182.99994,384.00033102716,171,79.99991,129.000249
75.2515,79.25764,156.95967000000002,60.1448,79.5136,239.99371
0,0,0,0,2,0
509.39333000000005,676.65286775,979.08861,1215.7504000000001,926.6512600000001,866.1904000000001
56.250319999999995,99.87708374502,160.06899,79.99995158077,102.00010542930002,151.99997000000002
1143.9996,1061.0002,1687.1012,1220.10123,1730.0000599999998,1274.00012
73.42974102075999,133.99958,555.66668,52.9062800758649,77.999961,171.820170061671
7589.66344,7065.253339999999,14263.906348999999,14403.47498,13880.362851513122,9288.545779999997
0,0,0,0,4,0
179.99812000000003,151.23479999999998,109.07372999999998,120.50668506522,126.92700939124,206.78229
194.00000609770998,207.007891286854,373.03589,200.00010173494,296.05130461282005,356.00010000000003
284.00030150453,354.0000000481587,798.9995,368.999974632604,492.0000702,521.9996011897999
38717.68181082201,33513.49595,95672.37807,68133.43521335033,81638.85754416,62135.47611105525
0,0,0,0,5.00277,1.68691
45,40,60.00003,14,66,47
3224.075878422842,4858.633669906748,6234.71133447053,6089.775313884101,6336.8110100398035,3973.90081379
427.99953,342.99985001805095,1154.00061,440.05943448389996,700.1625,609.1170999999999
141.180779275436,109.28860279999999,181.58700000000002,72.071701,134.744480913246,212.89477999999997
58.108799999999995,57.7352,12.308019999999999,11,20.0865,34.086
1,4,78,10.999995906,5,0
38,22.9999741,23,2,12.99997,22.00001
1,0,0,6,0,0
16563.035849999997,27477.016599999995,8775.9998,12643.996700000002,9769.99969,14226.003999999999
2229.9989065,3719.0008859244,3411.9962263300004,2422.0016000677256,3986.9959539,3079.0055106117316
200.96880000000002,169.00035,282.0001,227.00043000000002,233.99953,136.99998
3119.4993600000003,6711.0215,4249.366,4277.00281,5947.00128,3422.9961999999996
1068.0004299999998,2572.0012000000006,2074.00021,1650.99961,2358.99889,1592.00026
301.404714718678,441.011835988,802.2260389423652,260.83724287452,577.12214,473.06627000000003
350.58389999999997,576.5199500000001,377.34309999999994,220.0775196111,455.26520000000005,325.07341
7088.7468,17223.21637,8669.28946,8324.47808,11427.363000000001,8569.52573
3,0,1,0,9,9
12,17,0,6,0,0
202.48770387,207.34453,394.3436033,151.0000247741,343.58530790000003,449.9432516
223.20768,326.070810210518,447.20908999999995,237.39112,405.36836,486.99702999999994
989.4835,2224.84031220929,2034.5699,1155.2441,3146.61458,1949.3140999999998
181.7061,242.00043,280.27418,151.00015000000002,229.99990000000003,253.61669999999998
4682.9996,1292.00038,2484.999494619,97,694.9998400000001,283.00025
0,0,1.03487,1.0925,0,0
20.63683,136.22823,178.0640421178801,37.01078,168.01112555410998,163.070608131
49.77677,40.60686,29.06781,8.00107,45.483610000000006,47
31,63.03113,181,39.000060000000005,106.54939999999999,292.11093
237.17049,131,462.0005,176.99994999999998,328.00028000000003,330.9999
62.77214000000001,86.99995,97.19773756000001,92.61569,103.25243,93.44259
432.9998,428.00026,665.00032,417.39962,527.999499,506.00089999999994
3753.1961300000003,5410.002160083715,6195.76256,4401.07532,6876.94958,4527.997969999999
10408.99609,18057.005699999998,17328.991400000003,13738.9918,17970.0017,13274.9998
126.81710000000001,118.05705900000001,91.952219,97.1712,83.55850000000001,120.91629
835.0332712300001,1625.5078753684002,1827.6410910237,1513.1786800566238,1749.0273409000001,1354.8431662682258
693.9997000000001,1233.4751,1037.321,682.2336,1238.1448,945.37972806
68,51,83,56,64,74
0,0,0,0,0,0
20.08061,82.0245,47.0066,16.00714,30.0011,36.5842
36.865701165109996,1.0196900271783,19.216600229113,6.219170435812,2.04894,20.338205329850002
15,1,2,0,14,1
114.89529999999999,191.18168,240.17559999999997,179.4934,248.44833,223.0361
794.5164522560001,1650.6699087695984,1123.9993472756687,752.999588111157,1527.8849836773254,972.6455534951989
94.0000570560792,73.53768,93.62746079964299,102.00001999999998,73.61377999999999,159.614277733227
0,0,0,4,2,0
98.5504,172.12951,467.88640000000004,74.8532,74.60128999999999,132.23737
101.0410015653,146.032000503761,235.47500033021498,62.446600634818,129.13300003044182,180.36200795714998
20,16,12,7,31.999963,133.999958
195,335.00003999999996,385.00010000000003,400.9998,385.00028,414.99971
1466.99965,1868.0002963375102,2936.0011100000006,1321.0004680099998,2287.99905,1981.999760329242
1047.00014295216,1210.999860584465,2102.9996173293225,1104.999044653734,1702.998243228026,1412.000867585
711.4842800000001,900.223,1282.9979821000002,898.999724886437,1051.90543,1225.0186399999998
0,0,0,0,0,0
1282.745,1732.3711000000003,1666.8830825599998,1084.04548168,2013.1335,1761.0242
166.00003,693.0007300000001,229.99953,308.99987999999996,666.9998,192.00005000000002
747.9359499999999,1282.0001399999999,1654.9982499999999,1389.00217,1668.00435,1385.0046499999996
0,0,0,0,0,0
101.99998,72.39614500000002,168.99955,81.70397999999999,118.00004801,206.86322
218.61854999999997,161.299210992283,224.10389499999997,592.956795,351.0253,257.62476
4,0,1,0,0,2
3,12.999984,9,9.00001,11.0013,8
12.23649,44.6666,78.11307900290001,39.55936,85.77036712,47.0024
9,10,7,0,7,2.999999
0,0,0,0,2,0
7.67811022651,6.038960320128,17.658900177407,13.001390805720998,17.07227,30.0179
1588.0823,2701.3426400000003,3129.26301,1279.6782345611,2328.60239,2001.6637432909001
180.00001960516,386.9999973745,325.00108647633,200.99974,340.999774698,224.04047039732998
122.020556729,165.00626,138.3060749172,92.89036816,158.00761,89.75695999999999
28,5.9999984,20,1,4,63
0,0,1,0,5,4
0,1,0,0,0,1
0,0,0,0,0,3
18,83.00005,9,45,57,20.99998
514.8002799999999,499.84836584,394.76192091917136,679.581625,389.59898,201.7316815
62.5006,66.99990612859,158.0344,67.0059,120.711901,59.010693
350.74220015966296,450.0613,476.3854999999999,406.387600565157,564.4908,431.60713
1133.6507599999998,1853.5262599999999,1873.6316410000004,1388.83075,1996.187648,1346.8282000000002
110.85041,151.78897599999996,299.01482810000005,93.37093,161.4495,333.00253165209307
0,0,0,0,1,0
203.00009999999997,242.56302,395.00027,169.86759999999998,477.90389999999996,471.85984
11.3811,14,12.51609,1.3917,4.79591,10.44017
2491.2687,5558.319030000001,7073.06966274913,6763.613799999999,3699.1486,5184.3084199999985
0,0,0,0,0,0
21.946680611442,32.920967433017,42.098670207107,19.00000117011,48.6413000200832,20
195.9996,107.00001,279.99995101999997,161.99969,112.00000517397001,113.00012876
215,302,440,323,481,229
289.04,314.35970000000003,653.2919999999999,259.791,387.50819,434.993
454.0008,440.0008,755.9999,526.0002000000001,775.0002600000001,511.00014000000004
215.95440000000002,298.6645,551.6898,288.961,351.695,319.6939
0,1.95721,9,1,10,13
36.40714,102.4128,87.1733,148.778,98.120590000000007,17.647399999999998
29.089199999999998,327.46552181494,183.74606999999997,41.84485119381,231.7989,164.20427999999998
19.4006,6.05955,12.4253,0,6.67753,15.0746
10.64489,21.5377,24.2376,21.3996,52.1667,56.26311
10,18.9999968,36,10,15,12
561.7981479997301,467.87460000000004,1040.4598875508857,491.964100183532,822.3779400000001,747.0717825144011
2793.19730309732,6110.973588912801,4816.4954368485005,5568.401642983999,5623.765748368031,4109.0442
402.80489447089695,485.94576276813,783.0831046400001,483.56873153834704,692.2660927141161,629.3439623187262
46.60149,53.03453,110.62654,123.51389999999999,88.62926,31.20393
201.14249999999998,279.73377,280.24858,230.62692699999997,320.412755,230.10485999999997
68.59639,35.291837,44.14538999999999,61,118.70504899999999,51.86794
40.1205,19.3447,33.0327,16,13.00137,43.72569
82.99999,40.0000211229944,81.04825581995999,48.000057999999996,81.2177987815276,68.55207
28.79703,12,23.01557,14.999997,25.051139999999997,10
162.00042452715002,98,161.00007,34.99998,107.999941100791,118.99995
43.045609999999996,30.706580000000002,32.0095,42.624539999999996,24.647209999999998,46.673572199999995
97.00001562,107.000004,170.00006,131.00007,129,67.00001999999999
888.000848,1989.99982104034,1751.0009959065999,1106.999821958748,1673.0009379936098,1238.0003660660627
14,28.00003,49,15,35.000009999999996,335.99969999999996
29.99996,6,14,23,3,16
461.99919,243.9999,404.0000918797,286.000466523,225.9999,108.999978131271
299.0498780905,337.5594,448.30321998337996,240.7098,275.57232,261.7782238637
35.4146,11.0747,16.0927,4.03843,11.4237,39.4995
6.02258,5,3.01246,7,13.2427,9.41157
12247.00834,40017.9975,22176.96341,16519.0416,19807.045423,17108.95169618
759.1773259999998,1195.40926,1263.7073718513202,858.02828024129,1315.6379000000002,1039.73635
1293.78978,1958.1209699999997,1846.96002,1202.7121,1937.57988,1658.5145229740997
55.9604,48.0948,116.924,11.5155,41.4276,106.925
8711.546979057955,22326.66189121792,11356.403519427098,9312.4547948721,17379.02259370688,8358.642869726842
29.99996,20.000004,17.00003,24.00001,33,12
1225.0004,3297.9690603644285,2430.8723017904294,1713.9924097599999,3411.9825419999997,1908.00141
758.9997,1157,2093.13473,1244.999100248642,2544.0041269999997,1242.2108600689207
3.48099,2,2.17054,1,11,1.401613
388.0000237,766.9993999999999,867.9997,579.00053738,822,747.9998
2978.995200010512,6657.002630000001,4043.0041800000004,6411.99335698,6047.9958579,2291.99911917
31404.327738367017,48126.68799997841,8112.171731334276,14773.169067101284,10769.793076320875,29597.7160356529
0,43.07305,4.061355784,2,8.17147,1.31064
99.405,119.31732063,185.00046999999998,77,171.00004,132
510.856019,1084.9695100000001,784.9829,804.4137,806.4076,787.7599200000001
3018.604915086641,4838.000600344101,6555.199271,3985.8005695844295,6946.593317465694,4732.001394697589
0,3,3,7,11,8
822.21024,763.02905,872.0677299999999,144.00015,251.123,769.6172499999999
98,87,137.0284,73.0002,110,154
33.000009999999996,14,14.00003,6,9,26.99996
1458.01514,1352.2760000000003,940.6943000373897,619.0337,918.2055399999999,918.2987999999999
0,2.99999956,0,10.00000191,2,0
898.42850494281,260.762,572.373,516.00199,244.6919,183.10767
463.59289,624.511,639.2394300000001,432.907,604.47429,463.548
451.74778628000007,981.5158554799999,938.6202678621999,684.6902890000001,828.8484700000001,679.3748800000002
4.0000045366000005,4.33187,2.12975,9,1,12.04288
21.4511300811811,3.05753,4.03218,9,9.13305,5.37546
132.82199,136.6752,215.25629999999998,125.68097,199.86690000000002,177.8868
54.4867,43.23276,61.02252,24,28,50.6691
103.75787700000001,126.00335,146.52132,82.00007,181.361195,136.395216
194.08987000000002,385.03686875784,471.00000557056694,257.01748617100003,468.81353679999995,269.17604342384914
584.3675000000001,1239.8840900000002,912.36942,983.45316,1372.57832,1002.5674400000001
101.00005,185.9248,90.000047816355,40,135.99999000000003,62.87805
116.00213000000001,59.00216,243.00521999999998,56.01753000000001,128.9999,227.07359999999997
944.4517999999999,1869.0784999999998,1602.91775,1486.3912,1597.00032,1444.46898
0,1.00021,0,9.00058,2.000006,12.0583900612428
0,34,5,20,4,19
145.000026,142.99976074999998,115.99998779100001,101.000101,130.00001,130.00002
427.1167699408,467.187425376868,943.79361591563,471.2939326419739,660.0678460228366,712.0282495
2676.16184281,5467.244727870001,3830.78922,3787.6595209000006,5375.755323800001,3720.991625300001
725.9925504277239,288.4055200550763,785.758414,649.44669218978,606.89313688406,325.99732196959997
0,1,0,0,0,0
19,13.07814,16.27612,2.177482,13.97448,9.89088
161.83691,173.93493541299998,330.01678,202.307528,275.998265,297.4959
304.50609,133.8295,226.06838,194.64786203529,188.83959000000002,233.19475999999997
1582.6342051999995,2901.1732600000005,2889.9314307212994,2297.4033399999994,3184.5251955033,2061.162552405278
6.000000323384,4,2,0,1.00028,8
2175.9956,2017.0002,4549.99247,2922.99308,5740.999,2709.998
1836.0009,2613.0380800000007,2669.4024499999996,2995.7093400000003,2983.3340999999996,2288.0594105318155
0,0,0,0,0,0
3235.6181699999997,2935.7589,8031.636844000001,3117.0037700000003,5846.81662,4619.96328
38.99995,45.00003400000001,556.9996699999999,31,70.99991999999999,160
6,68.99995,62.99996,11,49.0001,39.99997
0,1,11,6,8,7
223.08010000000002,324.9589482999999,602.7472,194.9996137,497.97688,388.55678300000005
10,0,0,0,0,0
0,3.9999961649999998,3.15333,6.05455,4.9999965903,1.07807
780.1557700000001,1420.0005899999999,1634.1457142044,1294.9989703087997,1754.9978215399804,1087.6515750999997
0,0,0,0,0,0
77.80402000000001,54.167390000000005,51.2534,22.714799999999997,39.49568,81.2745
173.00009999999997,128.9999,221.00004,156.99967,286.00001,283.99947
168.99979000000002,255.99980000000002,1085.0017999999998,105.99996999999999,235.99964,406.00023000000004
0,0,0,0,0,1
1951.9999400299685,3544.0618,4773.998253295,3749.1260110499998,4199.269959400001,2534.2381521961697
0,0,0,0,0,0
23,43.99998,54.99999,2,35,14
81,708.99978,240,133.99996,235.99955,164.99998999999997
169.49226191476046,183.99999000000003,413.9579479483,186.000066262521,397.04544546,286.305360773981
21.02238,33.3602,35.1757368959,3.18251,119.28061000000001,36.2762
230.0002,246.9995641511282,416.0005,222.00000567885002,479.00012066219006,381.99974399999996
1523.583,3069.31,2587,3165.0018,3262.93,2500.002
26.99998,4,30,5,5,2
71.0772,87.9987,95.7057,117.80141,102.4085,72.5231
6.1517,0,7,2.24384,7.49241,3.05677
1999.40895,4929.999100000001,2539.91742,3967.0038999999997,4453.9998,2772.00179
303.000000026267,514.00047,664.9995700000001,433,486.00046,443.99991
515.7622000268447,1113.5614,1114.656559,796.7089759999999,1256.19481346,789.0491916999999
10.00000196357,5,21,18,19.999989999999997,9
0,2,0,13,0,0
50.21544,64.044951,103.327617,32.0000100343351,49.733955351,84.50764000000001
69,238.99950665499995,170.000029214,150.99958,182.20169879999997,137.1375
9050.224,13945.040820000002,18662.280700000003,28419.045609999997,16088.666400930733,9966.298944460597
654.017343,780.04012,687.0540100116249,549.0187,730.0151000000001,655.000571
1.10151,0,0,2.0251200000000003,1.00093,17.0065
0,13.409911,23.99998,16,32.03272,22.013326421
0,3,14,12,8,9
18.0041,10,6.01723,14,5,24
53.2846,15.512139999999999,13.82256,9.241150000000001,12.305435,17.92213
56.044650000000004,25.633143000000004,25.04933,36.99999,60.51692,88.2775450697
792.3255700000001,1289.4090999999999,1367.80668836,680.15787,1077.97245176813,1027.5338499999998
115,83.9999943,189,105.9999949399,88.99996554,110.99975969999998
0,1,7,0,5,12.000000674289
0,17.0000458251,18.0000267895,22.000020887,16.000020810941002,7.000000377
0,1.000000338,0,0,11.092400486,5.244149999999999
634.6976,587.14778,2156.512043,181.00000000000003,432.86957,754.9590074
94.41907,66.55164,151.3782,74.55914,64.39389,196.845400996727
232.13398999999998,477.9696,308.19409999999993,225.28273000000002,285.57410000000004,660.4232000000001
33,8,12.371929999999999,1,7,48.00002
247.000200227953,696,186.2857,108,257.7145,405.49299999999994
241.3549,350.80466000000007,420.60223,235.32249,359.5981900000001,298.6557000303332
706.797843,511.91845,1032.1200072985298,627.67452,863.0005100000001,876.8187673
6,38.2151,18.35255,9.11229,23.99508,27.053069999999998
31.4605,14.011009999999999,13.7961,1.00283,11.019680000000001,3.00562
113.7634,140.08214999999998,126.72993000000001,122.26197999999998,134.902823,150.42858999999999
1055.9999,1138.0002900000002,1859.9968299999998,1036.99999,1607.4951100000003,1462.24179
14.9877,126.02143,51.0331,22.6288,66.275,56.4472
1030.99973288,2051.0036,2034.9965,1430.9994557000002,1664.0019419999999,1294.0004800000002
4,10,6,8,1,3
213.0002,325.15230114888,568.8696834341999,378.00032752000004,452.27953,383.20463
1954.123,7329.0019999999995,3610.106,2492.8316,3291.517,2836.2756
729.9997006764761,946.00082,1291.1966401832979,1045.9998309999999,1741.28515,684.9998813577699
75,38,65.9718,34,72,24
843.3842,1173.61743,1063.7554,1074.00057,1501.08436,1081.5126
132,77,289.9997,166.9998,185.0002,138.9999
0,12.0842,0,1.61964,0,6.13262
0,0,0,0,0,6.31474
0,9,5.09382,0,0,0
33.35113505062699,3.0032802299999997,16.261749700000003,1.64018,2,11.0193
3.9999972510000004,1,42.99992,47,28.000002000000002,18
0,0,0,0,0,0
4,0,0,0,1,3
33141.0854,29915.2044,29496.715600000003,109594.64899999998,57924.924600000006,29423.94377
1,0,112.00003000000001,3,43.99995,50
602.050893902,570.2433,831.87654,470.02639999999997,629.825,614.08413
32,21,28.999950000000002,6,27,35.1516
3484.353940017,4266.787543,5241.2673010295,3312.996287,4658.39176736,4126.3220013029995
843.0004,1496.9997978692727,1605.9981400000001,1398.0015600000002,1728.0004600283567,1339.00011
0,0,0,4,0,0
641.9995462502354,1643.999514605068,2413.9995361291835,1637.0002664468602,1896.00081574086,946.9997108345199
49,14,9,17.999996614100002,19.000021,17
20.3333,21.0177,28.798720000000003,9.813419999999999,7.80576,24.14233
14882.00509,302031.72849999997,44455.03258,406938.5209,20202.988720000005,24137.01003
739.6124999999998,1108.6951999999999,1708.0591,980.71838,1456.0527,1249.4347
972.988,1810.2363999999998,1355.01,874.7413,1593.902,1186.511
81,124,218.9999,146.0000000451067,287.86469999999997,255.72180000000003
580.8285600998527,1018.2458000000001,1173.9995174976411,504.99962,1093.00135939058,831.243800369151
0,0,1,0,0,10.2956
1034.6155899999999,1232.1390239300001,1937.9498042781,898.2895182763881,1580.2084451464,1193.779300424834
20,6,20.05145,22.3052,12.085023,20.00000015
40.01846,65.14341,108.312,23.0825,60.013940000000005,102.0227212251
41165.98969999999,118691.10170000001,46494.99260999998,96721.97594471433,59853.04401,55091.03629000001
552.4669,650.76463,781.2197,340.46992,509.41659000000004,725.47406
289.343985989851,202.0471319,268.13595574680005,372.27850006721764,392.9997000000001,430.38318000000004
455.99983411339997,330.0004,535.00091029622,792.0004694318416,690.0006199999999,188.99999999999997
313,488,550,688.0002047784301,468.9997,641.0002999999999
6780.9966,11017.000650000002,14256.005039999998,7791.988399999999,13526.00188,7570.782970000001
0,0,0,0,0,0
57.010940704409,66.86631,87.36554000000001,89.27868097955098,153.81911000000002,168.01497999999998
19,2,28,15,201,7
23.7919,4,3.04598,7,5.37435,4.16147
1556.7176,2695.1061,2087.50989,1911.61691,2900.81082,1923.93135
2273.74944,4078.74318,2639.666,2316.74091995,3497.6625099999997,2991.2240100000004
0,2,0,0,0,0
649.9998,1050.0000599999998,967.9997,576.9999,609.9995299999999,606.9999
832.3376102785,1333.8536,1255.7574878300002,928.9533399999999,1279.05548,985.4966463341
1409.2534604599998,3472.353885942,2575.3823552305,2695.069431225,2607.92612270379,2219.6071755058997
1631.0971299999999,3134.8897999999995,3907.0097833724744,1935.76134,2887.8091000000004,2500.9218
0,7,4,0,0,2
31.0537,18.76927,17,12.158,82.23089,58.58995
15,2,6,3,4,5
1.00933,26.01086,5.05362,10.06948,5.0061233144532,39.5259
5008.0043000000005,16495.013000000003,6641.0049,9430.001,13207.004599999998,7947.0025761
2560.6289907713517,8632.4944,6177.680670000001,16103.811032237003,5976.129744299999,4136.01795
1289.99905,3095.0013787927796,4585.168830406591,3253.5103906399995,2280.999071073,2222.677715
22869.989999999998,91422.04017000001,86463.06373170002,285561.1806,40428.99989,43749.99508
109.05615,35.24079,55.0162,16.6801,38.2867,63.85336
1224.7296,1191.8479586716503,2716.03553609,1191.0004809144218,2087.2765267000004,1998.2385801088
820.43497412694,1169.0658294702162,1515.8826599999998,1300.501792,1688.4497547947801,1288.33834
11,0,1.72471369358,4.5,0,0
18658.03223,40647.9938,38401.315299999995,48255.5068,32649.150589999997,20625.332199999997
3,24,26,5,3.00004,0
189.13675,333.03225699999996,357.454937406116,211.8202602034,252.8516348202,245.60716012000003
285,517.0001,430.99983,300,621.9994800000001,442.99982000000006
0,0,0,0,1.01409,0
2765.2023474870716,2747.6677957514,4001.612825511786,2453.4083419999997,3588.2124543096998,3593.894301657257
0,0,2.67357,5,15,2.0174700000000003
48,30.999998,31.000045,15.000002,25,54
1359.1462999999999,2401.33248,2962.9701,1558.996891,2758.0005599999995,1922.0031347646
382,457.99996999999996,840.9995515974999,267.01115,621.99931,559.0006099999999
3294.4405060000004,6368.625612203685,6544.88950629,10400.94217801888,6286.5220851011645,4913.03641469912
48.99999,53.00009000000001,46.00003812,26,50,126.0003
226.33945,251.55123,399.46665,174.44694500000003,411.92666,342.63994899999994
3364.0006736551104,4285.00319,7772.997249135998,5232.005104964847,6435.995400000001,5362.995445458539
179.90187600000002,177.29216,240.33202409999996,201.66181,270.9307,283.9356028
733.9996399999999,1370.00006,1277.99932,791.9991825754,1447.9993000000002,880.00037
230.0001637,253.00009501636478,420.22,151.23167,350.35797499999995,222.99988457400002
1202.73585,2407.8638421329997,1406.3054000000002,1047.8545600000002,2290.06394,1288.19957
951.1187,1047.00009,1827.0002,1055.0004,1476.7467900000001,1684.8265000000001
4115.1992,7039.604369999999,5575.84876,6162.926660000002,8234.7255,4487.903960000001
407.5770586356545,424.1522831288986,806.6666669408801,368.05444000000006,537.3752300000001,765.70283209
3142.00027804966,5075.931500464546,7682.927743000003,4071.00195,6239.00620674206,5013.98556
70.99998,54.065859999999994,83.065078,37.000029999999995,124.01401999999999,127.46644110000001
140,75,112,94,81,66.00202999999999
0,0,0,9.9999998,0,0
3.17769,4,25.1121,0,9,33.0012
5.07063,3.2364,7.266164000000001,5,5.10284,7.04266
1418.20611674437,2147.3393499999997,2779.8661,2326.362,2215.251338,2258.25076
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
370.0000304464,193,168.9998,104,164,103.00004
21.5944,8,6.05451,0,0,12.5514
310.32365,417.3455200000001,591.13811,579.9997799999999,598.12246,643.99969
105.73630000000001,127.7059,257.24757,92.31991,297.081217,146.80528999999999
1550.0008,2311.99547,3176.99572,1873.9995999999999,2411.00144,2039.9956400000003
1,16.220190000000002,9.02919,14.999961,19.091720000000002,14.805
509.99917000000005,637.3824999999999,719.6491500000002,762.86856491,701.379557,748.00348016184
0,3.57773,1,8,2.00001,5
76.51726002411051,156.038534079065,152.61821,111.57743,60.485041,73.89017
1609.9025100000001,2034.29003,3153.3280000000004,1877.11209,2833.1503709090057,2199.2732199999996
13,12,10,9.0000012,14.4942724,21.296198999999998
0,0,0,0,0,0
315.00003,490.9088,444.4099,408.00043045,346.80702,467.9998
0,4,31.1816,29.4683,29,0
69.3223,13.3002,4.63433,20.2205,16.0848,27.1503
0,3,0,0,0,18.4195
0,0,2.00651,0,1,4
1,1,0,0,5,0
604.0567,1117.38318,872.2856799999998,432.1411906000001,763.15327,819.75361
70.47993,124.42299,151.3952,43.98992,104.67727,311.863
6.23744,3,0,1,3.30855,7.27846
36.0717,11,30.5261,25,29.9819,42.1585
103,120.08432,218,82.99998000000001,170,185.0000000114206
3.47617,1.2947,37.5364,1,2.5523,3.10351
10.149,7.0012,40.0092,10.00035,8.0981969,12.0859
5647.997939723822,12377.257013971228,3243.0789600000003,2638.075120458001,9006.2753407,2468.8088798142903
1613.7786668,2707.0681313757163,2785.18232,1874.142322984087,2559.24062,1671.17144
2970.9976,5543.0037999999995,8323.0007,8253.0031,4000.0003,3927.0016
37.567,17.4917,18.3476,8.58017,4.74257,22.3084
1362.9965000000002,4643.016929999999,3348.2767299999996,3585.0550000000003,8420.03256,2941.0042899999994
